"id","label","isoCode_639_3","label_type_id","temp_entity_id","end_date","end_date_written","end_end_date","end_start_date","start_date","start_date_written","start_end_date","start_start_date","name"
13850,"Stolz, Otto.png",deu,4299,6232,,,,,,,,,filename OEAW Archiv
13851,"© AÖAW, Bildarchiv, P-1081-A",deu,4298,6232,,,,,,,,,photocredit OEAW Archiv
13852,"Pauli, Wolfgang Josef.tif",deu,4299,4873,,,,,,,,,filename OEAW Archiv
13853,"© AÖAW, Bildarchiv, P-1476-B",deu,4298,4873,,,,,,,,,photocredit OEAW Archiv
13854,"Vietoris, Leopold.jpg",deu,4299,6636,,,,,,,,,filename OEAW Archiv
13855,"© AÖAW, Bildarchiv, P-1815-B",deu,4298,6636,,,,,,,,,photocredit OEAW Archiv
13856,"Federhofer, Karl.png",deu,4299,1880,,,,,,,,,filename OEAW Archiv
13857,© Nachruf Alm. 111 (1961),deu,4298,1880,,,,,,,,,photocredit OEAW Archiv
13858,"Heritsch, Franz.png",deu,4299,2767,,,,,,,,,filename OEAW Archiv
13859,© Nachruf Alm. 95 (1945),deu,4298,2767,,,,,,,,,photocredit OEAW Archiv
13860,"Kruppa, Erwin.png",deu,4299,3677,,,,,,,,,filename OEAW Archiv
13861,© Nachruf Alm. 117 (1967),deu,4298,3677,,,,,,,,,photocredit OEAW Archiv
13862,"Steinwenter, Artur.png",deu,4299,6185,,,,,,,,,filename OEAW Archiv
13863,© Nachruf Alm. 109 (1959),deu,4298,6185,,,,,,,,,photocredit OEAW Archiv
13864,"Weber, Friedrich.png",deu,4299,6796,,,,,,,,,filename OEAW Archiv
13865,© Nachruf Alm. 111 (1961),deu,4298,6796,,,,,,,,,photocredit OEAW Archiv
13866,"Caratheodory, Constantin.jpg",deu,4299,1256,,,,,,,,,filename OEAW Archiv
13867,© Wikimedia Commons,deu,4298,1256,,,,,,,,,photocredit OEAW Archiv
13868,"Compton, Arthur Holly.jpg",deu,4299,1347,,,,,,,,,filename OEAW Archiv
13869,© Wikimedia Commons,deu,4298,1347,,,,,,,,,photocredit OEAW Archiv
13870,"Kroll, Wilhelm.jpg",deu,4299,3662,,,,,,,,,filename OEAW Archiv
13871,© Wikimedia Commons,deu,4298,3662,,,,,,,,,photocredit OEAW Archiv
13872,"Miyoshi, Manabu.jpg",deu,4299,4454,,,,,,,,,filename OEAW Archiv
13873,© Wikimedia Commons,deu,4298,4454,,,,,,,,,photocredit OEAW Archiv
13874,"Gross, Lothar.jpg",deu,4299,2404,,,,,,,,,filename OEAW Archiv
13875,"© AÖAW, Bildarchiv, P-0762-B",deu,4298,2404,,,,,,,,,photocredit OEAW Archiv
13876,"Euler-Chelpin, Hans.png",deu,4299,1827,,,,,,,,,filename OEAW Archiv
13877,© Nachruf Alm. 115 (1965),deu,4298,1827,,,,,,,,,photocredit OEAW Archiv
13878,"Kühn, Alfred Richard.png",deu,4299,3707,,,,,,,,,filename OEAW Archiv
13879,© Nachruf Alm. 119 (1969),deu,4298,3707,,,,,,,,,photocredit OEAW Archiv
13880,"Meller, Josef.tif",deu,4299,4330,,,,,,,,,filename OEAW Archiv
13881,"© AÖAW, Bildarchiv, P-1928-C",deu,4298,4330,,,,,,,,,photocredit OEAW Archiv
13882,"Müller, Wolf J..jpg",deu,4299,4572,,,,,,,,,filename OEAW Archiv
13883,© Wikimedia Commons,deu,4298,4572,,,,,,,,,photocredit OEAW Archiv
13884,"Spranger, Eduard.png",deu,4299,6096,,,,,,,,,filename OEAW Archiv
13885,© Nachruf Alm. 113 (1963),deu,4298,6096,,,,,,,,,photocredit OEAW Archiv
13886,"Haworth, Norman.jpg",deu,4299,2658,,,,,,,,,filename OEAW Archiv
13887,© Wikimedia Commons,deu,4298,2658,,,,,,,,,photocredit OEAW Archiv
13888,"Rebel, Hans.jpg",deu,4299,5233,,,,,,,,,filename OEAW Archiv
13889,© Wikimedia Commons,deu,4298,5233,,,,,,,,,photocredit OEAW Archiv
13890,"Shapley, Harlow.jpg",deu,4299,5990,,,,,,,,,filename OEAW Archiv
13891,© Wikimedia Commons,deu,4298,5990,,,,,,,,,photocredit OEAW Archiv
13892,"Erich, Marcks.jpg",deu,4299,4177,,,,,,,,,filename OEAW Archiv
13893,© Wikimedia Commons,deu,4298,4177,,,,,,,,,photocredit OEAW Archiv
13894,"Grohmann, Adolf.jpg",deu,4299,2401,,,,,,,,,filename OEAW Archiv
13895,"© AÖAW, Bildarchiv, P-0752-B",deu,4298,2401,,,,,,,,,photocredit OEAW Archiv
13896,"Mayrhofer, Karl.jpg",deu,4299,4278,,,,,,,,,filename OEAW Archiv
13897,"© AÖAW, Bildarchiv, P-1439-B",deu,4298,4278,,,,,,,,,photocredit OEAW Archiv
13898,"Sölch, Johann.png",deu,4299,6067,,,,,,,,,filename OEAW Archiv
13899,"© AÖAW, Bildarchiv, P-1562-B",deu,4298,6067,,,,,,,,,photocredit OEAW Archiv
13900,"Verdross-Drossberg, Alfred.jpg",deu,4299,6617,,,,,,,,,filename OEAW Archiv
13901,"© AÖAW, Bildarchiv, P-1123-B",deu,4298,6617,,,,,,,,,photocredit OEAW Archiv
13902,"Weninger, Josef.png",deu,4299,6884,,,,,,,,,filename OEAW Archiv
13903,"© AÖAW, Bildarchiv, P-1654-B",deu,4298,6884,,,,,,,,,photocredit OEAW Archiv
13904,"Wild, Friedrich.jpg",deu,4299,6988,,,,,,,,,filename OEAW Archiv
13905,"© AÖAW, Bildarchiv, P-1163-B",deu,4298,6988,,,,,,,,,photocredit OEAW Archiv
13906,"Petraschek, Wilhelm.png",deu,4299,4931,,,,,,,,,filename OEAW Archiv
13907,© Nachruf Alm. 117 (1967),deu,4298,4931,,,,,,,,,photocredit OEAW Archiv
13908,"Fermi, Enrico.jpg",deu,4299,1914,,,,,,,,,filename OEAW Archiv
13909,© Wikimedia Commons,deu,4298,1914,,,,,,,,,photocredit OEAW Archiv
13910,"Huizinga, Johan.jpg",deu,4299,3018,,,,,,,,,filename OEAW Archiv
13911,© Wikimedia Commons,deu,4298,3018,,,,,,,,,photocredit OEAW Archiv
13912,"Litt, Theodor.jpg",deu,4299,3986,,,,,,,,,filename OEAW Archiv
13913,© Wikimedia Commons,deu,4298,3986,,,,,,,,,photocredit OEAW Archiv
13914,"Nilsson-Ehle, Hermann.jpg",deu,4299,4682,,,,,,,,,filename OEAW Archiv
13915,© Wikimedia Commons,deu,4298,4682,,,,,,,,,photocredit OEAW Archiv
13916,"Küster, Ernst.jpg",deu,4299,3741,,,,,,,,,filename OEAW Archiv
13917,© Wikimedia Commons,deu,4298,3741,,,,,,,,,photocredit OEAW Archiv
13918,"Christian, Viktor.jpg",deu,4299,1303,,,,,,,,,filename OEAW Archiv
13919,"© AÖAW, Bildarchiv, P-0644-B",deu,4298,1303,,,,,,,,,photocredit OEAW Archiv
13922,"Frisch, Karl.jpg",deu,4299,2075,,,,,,,,,filename OEAW Archiv
13923,"© AÖAW, Bildarchiv, P-1281-B",deu,4298,2075,,,,,,,,,photocredit OEAW Archiv
13924,"Havers, Wilhelm.tif",deu,4299,2653,,,,,,,,,filename OEAW Archiv
13925,"© AÖAW, Bildarchiv, P-0775-B",deu,4298,2653,,,,,,,,,photocredit OEAW Archiv
13926,"Defant, Albert Josef.png",deu,4299,1459,,,,,,,,,filename OEAW Archiv
13927,© Nachruf Alm. 125 (1975),deu,4298,1459,,,,,,,,,photocredit OEAW Archiv
13928,"Gerstinger, Hans.png",deu,4299,2210,,,,,,,,,filename OEAW Archiv
13929,© Nachruf Alm. 121 (1971),deu,4298,2210,,,,,,,,,photocredit OEAW Archiv
13930,"Glaise-Horstenau, Edmund.png",deu,4299,2257,,,,,,,,,filename OEAW Archiv
13931,© Wikimedia Commons,deu,4298,2257,,,,,,,,,photocredit OEAW Archiv
13932,"Schwyzer, Eduard.jpg",deu,4299,5934,,,,,,,,,filename OEAW Archiv
13933,© Wikimedia Commons,deu,4298,5934,,,,,,,,,photocredit OEAW Archiv
13934,"Böhm, Leopold Karl.png",deu,4299,974,,,,,,,,,filename OEAW Archiv
13935,© Nachruf Alm. 108 (1958),deu,4298,974,,,,,,,,,photocredit OEAW Archiv
13936,"Brunner, Otto.jpg",deu,4299,1172,,,,,,,,,filename OEAW Archiv
13937,"© AÖAW, Bildarchiv P-0649",deu,4298,1172,,,,,,,,,photocredit OEAW Archiv
13938,"Czermak, Wilhelm.tif",deu,4299,1406,,,,,,,,,filename OEAW Archiv
13939,"© AÖAW, Bildarchiv, P-0642-B",deu,4298,1406,,,,,,,,,photocredit OEAW Archiv
13940,"Pernkopf, Eduard.png",deu,4299,4895,,,,,,,,,filename OEAW Archiv
13941,"© AÖAW, Bildarchiv, P-1477-B",deu,4298,4895,,,,,,,,,photocredit OEAW Archiv
13942,"Saliger, Rudolf.jpg",deu,4299,5506,,,,,,,,,filename OEAW Archiv
13943,"© AÖAW, Bildarchiv, P-1526-B",deu,4298,5506,,,,,,,,,photocredit OEAW Archiv
13944,"Sedlmayr, Hans.tif",deu,4299,5936,,,,,,,,,filename OEAW Archiv
13945,"© AÖAW, Bildarchiv, P-1049-B",deu,4298,5936,,,,,,,,,photocredit OEAW Archiv
13946,"Müller, Karl Alexander.png",deu,4299,4565,,,,,,,,,filename OEAW Archiv
13947,© Nachruf Alm. 117 (1967),deu,4298,4565,,,,,,,,,photocredit OEAW Archiv
13948,"Pesta, Otto.png",deu,4299,4911,,,,,,,,,filename OEAW Archiv
13949,© Nachruf Alm. 121 (1971),deu,4298,4911,,,,,,,,,photocredit OEAW Archiv
13950,"Radon, Johann.jpg",deu,4299,5184,,,,,,,,,filename OEAW Archiv
13951,"© AÖAW, Bildarchiv, P-1505-B",deu,4298,5184,,,,,,,,,photocredit OEAW Archiv
13952,"Strubecker, Karl.png",deu,4299,6271,,,,,,,,,filename OEAW Archiv
13953,© Nachruf Alm. 141 (1990-1991),deu,4298,6271,,,,,,,,,photocredit OEAW Archiv
13954,"Vasmer, Max.png",deu,4299,6608,,,,,,,,,filename OEAW Archiv
13955,© Nachruf Alm. 113 (1963),deu,4298,6608,,,,,,,,,photocredit OEAW Archiv
13956,"Wahl, Bruno.png",deu,4299,6733,,,,,,,,,filename OEAW Archiv
13957,© Nachruf Alm. 122 (1972),deu,4298,6733,,,,,,,,,photocredit OEAW Archiv
13958,"Katsarov, Gavril.jpg",deu,4299,3259,,,,,,,,,filename OEAW Archiv
13959,© Wikimedia Commons,deu,4298,3259,,,,,,,,,photocredit OEAW Archiv
13960,"Kopff, August.jpg",deu,4299,3505,,,,,,,,,filename OEAW Archiv
13961,© Wikimedia Commons,deu,4298,3505,,,,,,,,,photocredit OEAW Archiv
13962,"Obergruggenberger, Viktor.jpg",deu,4299,4724,,,,,,,,,filename OEAW Archiv
13963,"© AÖAW, Bildarchiv, P-1465-B",deu,4298,4724,,,,,,,,,photocredit OEAW Archiv
13964,"Sander, Bruno.png",deu,4299,5519,,,,,,,,,filename OEAW Archiv
13965,© Nachruf Alm. 130 (1980),deu,4298,5519,,,,,,,,,photocredit OEAW Archiv
13966,"Frauwallner, Erich.jpg",deu,4299,2051,,,,,,,,,filename OEAW Archiv
13967,"© AÖAW, Bildarchiv, P-0724-B",deu,4298,2051,,,,,,,,,photocredit OEAW Archiv
13968,"Hold-Ferneck, Alexander.tif",deu,4299,2931,,,,,,,,,filename OEAW Archiv
13969,"© AÖAW, Bildarchiv, P-0790-B",deu,4298,2931,,,,,,,,,photocredit OEAW Archiv
13970,"Schober, Arnold.tif",deu,4299,5750,,,,,,,,,filename OEAW Archiv
13971,"© AÖAW, Bildarchiv, P-1038-B",deu,4298,5750,,,,,,,,,photocredit OEAW Archiv
13972,"Steinhauser, Walter.jpg",deu,4299,6166,,,,,,,,,filename OEAW Archiv
13973,"© AÖAW, Bildarchiv, P-1071-A",deu,4298,6166,,,,,,,,,photocredit OEAW Archiv
13974,"Gamillscheg, Ernst.png",deu,4299,2153,,,,,,,,,filename OEAW Archiv
13975,© Nachruf Alm. 121 (1971),deu,4298,2153,,,,,,,,,photocredit OEAW Archiv
13976,"Weber, Hermann Robert.png",deu,4299,6804,,,,,,,,,filename OEAW Archiv
13977,© Nachruf Alm. 110 (1960),deu,4298,6804,,,,,,,,,photocredit OEAW Archiv
13978,"Volpe, Gioacchino.jpg",deu,4299,6670,,,,,,,,,filename OEAW Archiv
13979,© Wikimedia Commons,deu,4298,6670,,,,,,,,,photocredit OEAW Archiv
13980,"Patzelt, Viktor.tif",deu,4299,4869,,,,,,,,,filename OEAW Archiv
13981,"© AÖAW, Bildarchiv, P-1475-B",deu,4298,4869,,,,,,,,,photocredit OEAW Archiv
13982,"Stetter, Georg.tif",deu,4299,6201,,,,,,,,,filename OEAW Archiv
13983,"© AÖAW, Bildarchiv, P-1573-B",deu,4298,6201,,,,,,,,,photocredit OEAW Archiv
13984,"Wettstein-Westersheim, Otto.png",deu,4299,6927,,,,,,,,,filename OEAW Archiv
13985,© Nachruf Alm. 119 (1969),deu,4298,6927,,,,,,,,,photocredit OEAW Archiv
13986,"List, Hans.png",deu,4299,3981,,,,,,,,,filename OEAW Archiv
13987,© Nachruf Alm. 147 (1996-1997),deu,4298,3981,,,,,,,,,photocredit OEAW Archiv
13988,"Kuhn, Richard.jpg",deu,4299,3703,,,,,,,,,filename OEAW Archiv
13989,© Wikimedia Commons,deu,4298,3703,,,,,,,,,photocredit OEAW Archiv
13990,"Ebert, Ludwig Johannes.tif",deu,4299,1660,,,,,,,,,filename OEAW Archiv
13991,"© AÖAW, Bildarchiv, P-1256-B",deu,4298,1660,,,,,,,,,photocredit OEAW Archiv
13992,"Günther, Adolf.png",deu,4299,2445,,,,,,,,,filename OEAW Archiv
13993,© Nachruf Alm. 108 (1958),deu,4298,2445,,,,,,,,,photocredit OEAW Archiv
13994,"Huber, Anton.png",deu,4299,2999,,,,,,,,,filename OEAW Archiv
13995,"© AÖAW, Bildarchiv, P-1344-B",deu,4298,2999,,,,,,,,,photocredit OEAW Archiv
13996,"Ortner, Gustav.jpg",deu,4299,4785,,,,,,,,,filename OEAW Archiv
13997,"© AÖAW, Bildarchiv, P-1468-A",deu,4298,4785,,,,,,,,,photocredit OEAW Archiv
13998,"Dölger, Franz.png",deu,4299,1559,,,,,,,,,filename OEAW Archiv
13999,© Nachruf Alm. 109 (1959),deu,4298,1559,,,,,,,,,photocredit OEAW Archiv
14000,"Jutz, Leo.png",deu,4299,3182,,,,,,,,,filename OEAW Archiv
14001,© Nachruf Alm. 113 (1963),deu,4298,3182,,,,,,,,,photocredit OEAW Archiv
14002,"Sequenz, Heinrich.png",deu,4299,5982,,,,,,,,,filename OEAW Archiv
14003,© Nachruf Alm. 138 (1987-1988),deu,4298,5982,,,,,,,,,photocredit OEAW Archiv
14004,"Stengel, Edmund Ernst.png",deu,4299,6190,,,,,,,,,filename OEAW Archiv
14005,© Nachruf Alm. 119 (1969),deu,4298,6190,,,,,,,,,photocredit OEAW Archiv
14006,"Kofler, Ludwig.jpg",deu,4299,3448,,,,,,,,,filename OEAW Archiv
14007,© Wikimedia Commons,deu,4298,3448,,,,,,,,,photocredit OEAW Archiv
14008,"Petersen, Julius.jpg",deu,4299,4924,,,,,,,,,filename OEAW Archiv
14009,© Wikimedia Commons,deu,4298,4924,,,,,,,,,photocredit OEAW Archiv
14010,"Rössler, Richard.jpg",deu,4299,5441,,,,,,,,,filename OEAW Archiv
14011,© Wikimedia Commons,deu,4298,5441,,,,,,,,,photocredit OEAW Archiv
14012,"Domanovszky, Alexander.png",deu,4299,1567,,,,,,,,,filename OEAW Archiv
14013,© Nachruf Alm. 105 (1955),deu,4298,1567,,,,,,,,,photocredit OEAW Archiv
14014,"Wilhelm, Gustav.png",deu,4299,6996,,,,,,,,,filename OEAW Archiv
14015,© Nachruf Alm. 99 (1949),deu,4298,6996,,,,,,,,,photocredit OEAW Archiv
14016,"Eskola, Pentti.jpg",deu,4299,1818,,,,,,,,,filename OEAW Archiv
14017,© Wikimedia Commons,deu,4298,1818,,,,,,,,,photocredit OEAW Archiv
14018,"Dolezal, Eduard.jpg",deu,4299,1557,,,,,,,,,filename OEAW Archiv
14019,"© AÖAW, Bildarchiv, P-1954-C",deu,4298,1557,,,,,,,,,photocredit OEAW Archiv
14020,"Gehlen, Arnold.tif",deu,4299,2188,,,,,,,,,filename OEAW Archiv
14021,"© AÖAW, Bildarchiv, P-0737-B",deu,4298,2188,,,,,,,,,photocredit OEAW Archiv
14022,"Höfler, Karl.tif",deu,4299,2899,,,,,,,,,filename OEAW Archiv
14023,"© AÖAW, Bildarchiv, P-2287-B",deu,4298,2899,,,,,,,,,photocredit OEAW Archiv
14024,"Lesky, Albin.jpg",deu,4299,3908,,,,,,,,,filename OEAW Archiv
14025,"© AÖAW, Bildarchiv, P-0905-B",deu,4298,3908,,,,,,,,,photocredit OEAW Archiv
14026,"Mayer, Theodor.jpg",deu,4299,4269,,,,,,,,,filename OEAW Archiv
14027,"© AÖAW, Bildarchiv, P-0577-B",deu,4298,4269,,,,,,,,,photocredit OEAW Archiv
14028,"Planitz, Hans.tif",deu,4299,5029,,,,,,,,,filename OEAW Archiv
14029,"© AÖAW, Bildarchiv, P-0990-B",deu,4298,5029,,,,,,,,,photocredit OEAW Archiv
14030,"Koch, Franz.png",deu,4299,3431,,,,,,,,,filename OEAW Archiv
14031,© Nachruf Alm. 120 (1970),deu,4298,3431,,,,,,,,,photocredit OEAW Archiv
14032,"Krames, Josef.png",deu,4299,3575,,,,,,,,,filename OEAW Archiv
14033,© Nachruf Alm. 137 (1987),deu,4298,3575,,,,,,,,,photocredit OEAW Archiv
14034,"Sperl, Hans.png",deu,4299,6090,,,,,,,,,filename OEAW Archiv
14035,© Nachruf Alm. 109 (1959),deu,4298,6090,,,,,,,,,photocredit OEAW Archiv
14036,"Prandtl, Ludwig.jpg",deu,4299,5094,,,,,,,,,filename OEAW Archiv
14037,© Wikimedia Commons,deu,4298,5094,,,,,,,,,photocredit OEAW Archiv
14038,"Süring, Reinhard.jpg",deu,4299,6320,,,,,,,,,filename OEAW Archiv
14039,© Wikimedia Commons,deu,4298,6320,,,,,,,,,photocredit OEAW Archiv
14042,"Benino Battista, Giovanni.png",deu,4299,1002,,,,,,,,,filename OEAW Archiv
14043,© Nachruf Alm. 139 (1988-1989),deu,4298,1002,,,,,,,,,photocredit OEAW Archiv
14044,"Hugelmann, Karl Gottfried.png",deu,4299,3013,,,,,,,,,filename OEAW Archiv
14045,© Nachruf Alm. 110 (1960),deu,4298,3013,,,,,,,,,photocredit OEAW Archiv
14046,"Buddenbrock-Hettersdorf, Wolfgang Frh. v..tif",deu,4299,1184,,,,,,,,,filename OEAW Archiv
14047,"© AÖAW, Bildarchiv, P-1231-A",deu,4298,1184,,,,,,,,,photocredit OEAW Archiv
14048,"Leuchs, Kurt.tif",deu,4299,3918,,,,,,,,,filename OEAW Archiv
14049,"© AÖAW, Bildarchiv, P-1417-A",deu,4298,3918,,,,,,,,,photocredit OEAW Archiv
14050,"Santifaller, Leo.tif",deu,4299,5526,,,,,,,,,filename OEAW Archiv
14051,"© AÖAW, Bildarchiv, P-1023-B",deu,4298,5526,,,,,,,,,photocredit OEAW Archiv
14052,"Lehmann, Paul.png",deu,4299,3857,,,,,,,,,filename OEAW Archiv
14053,© Nachruf Alm. 114 (1964),deu,4298,3857,,,,,,,,,photocredit OEAW Archiv
14054,"Miltner, Franz.png",deu,4299,4430,,,,,,,,,filename OEAW Archiv
14055,© Nachruf Alm. 110 (1960),deu,4298,4430,,,,,,,,,photocredit OEAW Archiv
14056,"Schütte, Karl Heinrich Christian.png",deu,4299,5873,,,,,,,,,filename OEAW Archiv
14057,© Nachruf Alm. 125 (1975),deu,4298,5873,,,,,,,,,photocredit OEAW Archiv
14058,"Paribeni, Roberto.jpg",deu,4299,4841,,,,,,,,,filename OEAW Archiv
14059,© Wikimedia Commons,deu,4298,4841,,,,,,,,,photocredit OEAW Archiv
14060,"Köstler, Rudolf.tif",deu,4299,3541,,,,,,,,,filename OEAW Archiv
14061,"© AÖAW, Bildarchiv, P-0853-B",deu,4298,3541,,,,,,,,,photocredit OEAW Archiv
14062,"Chiari, Hermann Johann.tif",deu,4299,1293,,,,,,,,,filename OEAW Archiv
14063,"© AÖAW, Bildarchiv, P-1238-B",deu,4298,1293,,,,,,,,,photocredit OEAW Archiv
14064,"Fues, Erwin.png",deu,4299,2114,,,,,,,,,filename OEAW Archiv
14065,"© AÖAW, Bildarchiv, P-1286-B",deu,4298,2114,,,,,,,,,photocredit OEAW Archiv
14066,"Rupprich, Hans.png",deu,4299,5475,,,,,,,,,filename OEAW Archiv
14067,"© AÖAW, Bildarchiv, P-1019-B",deu,4298,5475,,,,,,,,,photocredit OEAW Archiv
14068,"Schenk, Erich.png",deu,4299,5584,,,,,,,,,filename OEAW Archiv
14069,"© AÖAW, Bildarchiv, P-1029-A",deu,4298,5584,,,,,,,,,photocredit OEAW Archiv
14070,"Adamovich, Ludwig.jpg",deu,4299,526,,,,,,,,,filename OEAW Archiv
14071,"© AÖAW, Bildarchiv, P-0570-B",deu,4298,526,,,,,,,,,photocredit OEAW Archiv
14072,"Arzt, Leopold.jpg",deu,4299,660,,,,,,,,,filename OEAW Archiv
14073,"© AÖAW, Bildarchiv, P-1194-B",deu,4298,660,,,,,,,,,photocredit OEAW Archiv
14074,"Castle, Eduard.jpg",deu,4299,1272,,,,,,,,,filename OEAW Archiv
14075,"© AÖAW, Bildarchiv, P-0654-B",deu,4298,1272,,,,,,,,,photocredit OEAW Archiv
14076,"Faltis, Franz.tif",deu,4299,1864,,,,,,,,,filename OEAW Archiv
14077,"© AÖAW, Bildarchiv, P-1269-B",deu,4298,1864,,,,,,,,,photocredit OEAW Archiv
14078,"Hopfner, Friedrich.jpg",deu,4299,2959,,,,,,,,,filename OEAW Archiv
14079,"© AÖAW, Bildarchiv, P-1341-B",deu,4298,2959,,,,,,,,,photocredit OEAW Archiv
14080,"Melan, Ernst.jpg",deu,4299,4318,,,,,,,,,filename OEAW Archiv
14081,"© AÖAW, Bildarchiv, P-1442-B",deu,4298,4318,,,,,,,,,photocredit OEAW Archiv
14082,"Mitteis, Heinrich.jpg",deu,4299,4445,,,,,,,,,filename OEAW Archiv
14083,"© AÖAW, Bildarchiv, P-0945-A",deu,4298,4445,,,,,,,,,photocredit OEAW Archiv
14084,"Walter, Otto.png",deu,4299,6756,,,,,,,,,filename OEAW Archiv
14085,© Nachruf Alm. 115 (1965),deu,4298,6756,,,,,,,,,photocredit OEAW Archiv
14086,"Brunner, Karl.jpg",deu,4299,1169,,,,,,,,,filename OEAW Archiv
14087,"© AÖAW, Bildarchiv P-0646",deu,4298,1169,,,,,,,,,photocredit OEAW Archiv
14088,"Kleinmayr, Hugo.png",deu,4299,3388,,,,,,,,,filename OEAW Archiv
14089,© Nachruf Alm. 123 (1973),deu,4298,3388,,,,,,,,,photocredit OEAW Archiv
14090,"Lhotsky, Alphons.jpg",deu,4299,3931,,,,,,,,,filename OEAW Archiv
14091,"© AÖAW, Bildarchiv, P-0918-B",deu,4298,3931,,,,,,,,,photocredit OEAW Archiv
14092,"Mras, Karl.jpg",deu,4299,4531,,,,,,,,,filename OEAW Archiv
14093,"© AÖAW, Bildarchiv, P-0959-B",deu,4298,4531,,,,,,,,,photocredit OEAW Archiv
14094,"Przibram, Karl.jpg",deu,4299,5144,,,,,,,,,filename OEAW Archiv
14095,"© AÖAW, Bildarchiv, P-1504-A",deu,4298,5144,,,,,,,,,photocredit OEAW Archiv
14096,"Rittler, Theodor.jpg",deu,4299,5369,,,,,,,,,filename OEAW Archiv
14097,"© AÖAW, Bildarchiv, P-1015-B",deu,4298,5369,,,,,,,,,photocredit OEAW Archiv
14098,"Rohracher, Hubert.jpg",deu,4299,5393,,,,,,,,,filename OEAW Archiv
14099,"© AÖAW, Bildarchiv, P-1018-B",deu,4298,5393,,,,,,,,,photocredit OEAW Archiv
14100,"Thirring, Hans.jpg",deu,4299,6401,,,,,,,,,filename OEAW Archiv
14101,"© AÖAW, Bildarchiv, P-1596-B",deu,4298,6401,,,,,,,,,photocredit OEAW Archiv
14102,"Eichler, Fritz.png",deu,4299,1725,,,,,,,,,filename OEAW Archiv
14103,© Nachruf Alm. 121 (1971),deu,4298,1725,,,,,,,,,photocredit OEAW Archiv
14104,"Koppers, Wilhelm.png",deu,4299,3513,,,,,,,,,filename OEAW Archiv
14105,© Nachruf Alm. 111 (1961),deu,4298,3513,,,,,,,,,photocredit OEAW Archiv
14106,"Leitmeier, Hans.png",deu,4299,3869,,,,,,,,,filename OEAW Archiv
14107,© Nachruf Alm. 117 (1967),deu,4298,3869,,,,,,,,,photocredit OEAW Archiv
14108,"Machatschki, Felix.png",deu,4299,4124,,,,,,,,,filename OEAW Archiv
14109,© Nachruf Alm. 120 (1970),deu,4298,4124,,,,,,,,,photocredit OEAW Archiv
14110,"Scheminzky, Ferdinand.png",deu,4299,5581,,,,,,,,,filename OEAW Archiv
14111,© Nachruf Alm. 124 (1974),deu,4298,5581,,,,,,,,,photocredit OEAW Archiv
14112,"Schwarzacher, Walther.png",deu,4299,5903,,,,,,,,,filename OEAW Archiv
14113,© Nachruf Alm. 108 (1958),deu,4298,5903,,,,,,,,,photocredit OEAW Archiv
14116,"Wessely, Fritz.png",deu,4299,18179,,,,,,,,,filename OEAW Archiv
14117,© Nachruf Alm. 127 (1977),deu,4298,18179,,,,,,,,,photocredit OEAW Archiv
14118,"Dempf, Alois.png",deu,4299,1485,,,,,,,,,filename OEAW Archiv
14119,"© AÖAW, Bildarchiv, P-0666-B",deu,4298,1485,,,,,,,,,photocredit OEAW Archiv
14120,"Hahn, Otto.jpg",deu,4299,2514,,,,,,,,,filename OEAW Archiv
14121,"© AÖAW, Bildarchiv, P-2800-C",deu,4298,2514,,,,,,,,,photocredit OEAW Archiv
14122,"Kelsen, Hans.jpg",deu,4299,3288,,,,,,,,,filename OEAW Archiv
14123,"© AÖAW, Bildarchiv, P-0832-B",deu,4298,3288,,,,,,,,,photocredit OEAW Archiv
14124,"Pettersson, Hans.jpg",deu,4299,4942,,,,,,,,,filename OEAW Archiv
14125,"© AÖAW, Bildarchiv, P-1490-B",deu,4298,4942,,,,,,,,,photocredit OEAW Archiv
14126,"Borren, Charles van den.png",deu,4299,1022,,,,,,,,,filename OEAW Archiv
14127,© Nachruf Alm. 117 (1967),deu,4298,1022,,,,,,,,,photocredit OEAW Archiv
14128,"Ernst, Alfred.jpg",deu,4299,1807,,,,,,,,,filename OEAW Archiv
14129,© Nachruf Alm. 119 (1969),deu,4298,1807,,,,,,,,,photocredit OEAW Archiv
14130,"Samaran, Charles.png",deu,4299,5514,,,,,,,,,filename OEAW Archiv
14131,© Nachruf Alm. 133 (1983),deu,4298,5514,,,,,,,,,photocredit OEAW Archiv
14132,"Vening-Meinesz, Felix Andries.png",deu,4299,6615,,,,,,,,,filename OEAW Archiv
14133,© Nachruf Alm. 117 (1967),deu,4298,6615,,,,,,,,,photocredit OEAW Archiv
14134,"Croce, Benedetto.jpg",deu,4299,1380,,,,,,,,,filename OEAW Archiv
14135,© Wikimedia Commons,deu,4298,1380,,,,,,,,,photocredit OEAW Archiv
14136,"Hallett Dale, Henry.jpg",deu,4299,1421,,,,,,,,,filename OEAW Archiv
14137,© Wikimedia Commons,deu,4298,1421,,,,,,,,,photocredit OEAW Archiv
14138,"Eitrem, Samson.jpg",deu,4299,1745,,,,,,,,,filename OEAW Archiv
14139,© Wikimedia Commons,deu,4298,1745,,,,,,,,,photocredit OEAW Archiv
14140,"Hertzsprung, Ejnar.jpg",deu,4299,2794,,,,,,,,,filename OEAW Archiv
14141,© Wikimedia Commons,deu,4298,2794,,,,,,,,,photocredit OEAW Archiv
